id,name,folder,flag_count,flags,website,coord_precision
67122a410ffc,Living Arts Sanctuary,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",https://www.bentonnazarene.org/,unknown
1f1be99a63d2,"Ln. Rinku Kumar Barua , President of World Buddhist association in Bangladesh (WBA)",BuddhaNet (Bangladesh),3,"missing_description,missing_photo,missing_hours",https://www.orldbuddhistassocation.org,unknown
435f2ac86b35,Logrono Zen Group,BuddhaNet (Spain),5,"bad_website,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/SalvatorianoÂ´s,unknown
5670c6c7eee6,LogroÃ±o AZI Contact,BuddhaNet (Spain),5,"bad_website,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/Evelia,unknown
e7953eed811a,London Dharma Retreats,BuddhaNet (Canada),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/206,unknown
f2b1569c1373,Longmont Buddhist Temple,"Pure Land, Soka Gakkai, Jodo Shin",5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://longmontbuddhism.org/,unknown
228bbebf96a5,Longsal Ling,Tibetan,6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
e8bd87fd8a3b,Lord Buddha Satkar Samiti,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours","http://mapof.it/44,Kamgar",unknown
e0ea3c15ad4d,Los Angeles Buddhist Union,BuddhaNet (United States of America),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/7833,unknown
810e09603676,Los Angeles Hompa Hongwanji Buddhist Temple (Nishi Betsuin),"Pure Land, Soka Gakkai, Jodo Shin",5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://www.nishihongwanji-la.org/,unknown
0539f6207e1c,Losang Chogyel Grupo de Estudio,BuddhaNet (Guatemala),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/4a,unknown
f4d3f60f710d,Losel Yarge,BuddhaNet (Netherlands),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/R.Kochplaats,unknown
5474e5b4d462,Lotsawa Rinchen Zangpo,BuddhaNet (India),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Translator,unknown
556473d09a64,Lotus Meditation Center - Kuan Yin Temple,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",https://www.christlasvegas.org/,unknown
ad2a24eee0a7,Lotus Monastery - Ni Vien Lien Hoa,Vietnamese Temples,6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
07b0baa80ef4,Lotus Sangha (Khom Sen),BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/520,unknown
4447312a033a,Lotus Seeds Buddhist Community Society,BuddhaNet (Canada),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/11445,unknown
21fa2ef1dfd0,Louisville Zen Center,"Zen, Chan, Son, & Thien,",5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://www.sbsjlou.org/,unknown
ef1e4032b87d,Luang-Poh Viriyang Sirintharo Foundation,BuddhaNet (Thailand),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/754/222,unknown
2bd24971eedd,Lumbini Buddha Vihara Trust,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Dubba,unknown
80c81af2674d,Lumbini Buddhist Society,BuddhaNet (Singapore),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/BLK-216-#01-63,unknown
09412399423b,Lumbini Foundation,BuddhaNet (Nepal),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/LCM-2,unknown
0e2653382682,Lunds Zendojo Magle,BuddhaNet (Sweden),3,"missing_description,missing_photo,missing_hours",https://judiskaforsamlingen.se/synagogan.php,unknown
b3c6f656f94d,MABA - Midamerica Buddhist Association,"Zen, Chan, Son, & Thien,",6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
71eb6f07b134,Madison Family Dharma Circle,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",https://www.fcogny.org,unknown
0d588ab7ce72,Magnolia Grove Monastery,"Zen, Chan, Son, & Thien,",5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://magnoliagrovemonastery.org/,unknown
28815495f59b,Maha Bodhi Monastery,BuddhaNet (United States of America),4,"missing_phone,missing_description,missing_photo,missing_hours",https://stanthonynyc.org/,unknown
9c42efffcde2,Maha Bodhi Monastery,BuddhaNet (Australia),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/9-11,unknown
56e8eb06a188,Maha Bodhi Society,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Seethagondi..Adilabad..telangana,unknown
89c789c97f00,Maha Bodhi Society of India,BuddhaNet (India),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Kalinga,unknown
d916a33edfe9,Maha Cetya oenang hermawan,BuddhaNet (Indonesia),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Jl,unknown
08f5dbe650ea,Maha Karuna Buddhist Society,BuddhaNet (Singapore),3,"missing_description,missing_photo,missing_hours",https://taipeiyuen.org.sg/,unknown
3bc0ef0baf28,Mahabodhi Arvind Jivan,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/C-409,unknown
1db790ae1d7f,Mahabodhi Buddh Vihar,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/130,unknown
44902e4ec9a6,Mahabodhi Karuna Belgium,BuddhaNet (Belgium),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Ave,unknown
29788de72324,Mahabodhi Society International (Canada),BuddhaNet (Canada),3,"missing_description,missing_photo,missing_hours",https://www.vadtaldham.ca,unknown
827865a8eee7,Mahabodhi Sunyata Bahia Blanca,BuddhaNet (Argentina),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Bahia,unknown
bc1bda766e8f,Mahabodhi Vihar,BuddhaNet (India),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/PAGOLU,unknown
2b0cfe15c972,Mahachulalongkornrajavidyalaya University - Chiangmai Campus,BuddhaNet (Thailand),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Mahachulalongkornrajavidyalaya,unknown
b125ac5ce671,Mahad Vipassana,Goenka Vipassana (dhamma.org),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
087f977aff40,Mahamudra Retreat Zentrum - Windeck,BuddhaNet (Germany),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Halscheid,unknown
895fc18caad3,Mahananda Sangharaj Vihar,BuddhaNet (Bangladesh),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Mohamoni,unknown
b9c33446ba2d,Mahavana Buddha Vihara,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/SPOORTHIDHAMA,unknown
0722d5a3f2fc,Mahavijayaransi Vijjalaya & Mahaatularansi Dhamma Yeiktha,BuddhaNet (Myanmar),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Kya-Swa,unknown
d17bee6989ed,Mahayana Temple,Other Buddhist Centers,6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
92f55b4d8757,Majjimasukha Foundation,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Pharidpur,unknown
bbeccfb96971,Malaysia Maha Bodhi Research Institute,BuddhaNet (Malaysia),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/161~162,unknown
a7763f68fdd1,Malaysia Vipassana Meditation,Goenka Vipassana (dhamma.org),4,"missing_phone,missing_description,missing_photo,missing_hours",https://malaya.dhamma.org/,unknown
d98ee8f1dccc,Maligatenna Meditation Centre,BuddhaNet (Sri Lanka),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/(Maligatenna,unknown
b683b5465027,Mamaki-Zentrum fuer Kadampa-Buddhismus e.V.,BuddhaNet (Germany),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Heuweiler,unknown
55457e0baccc,Manav Dharm Bodhi Vriksh Seva Samiti,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/1/536,unknown
38c174f06367,Mangala Shri Bhuti - Phuntsok Choling,Tibetan,6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
c3b10fc76208,Mangalagiri Buddha Vihara Trust,BuddhaNet (India),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/11-450/C1,unknown
a64cfae042aa,Manggala Theravadin Buddhist Organisation,BuddhaNet (China),6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
71b69e5b4a80,Manhattan Zen Group,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Kansas,unknown
12e3f909aa14,Manjusri Library,BuddhaNet (Singapore),3,"missing_description,missing_photo,missing_hours",http://www.english.bethanypc.org.sg/,unknown
2c4657e20cbf,Mannheim Chan Vereinigung,BuddhaNet (Germany),4,"missing_phone,missing_description,missing_photo,missing_hours",http://www.lukasgemeinde-mannheim.de/,unknown
293857496f14,Marpa Institute,BuddhaNet (Poland),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Biuro,unknown
1ddb99480b9e,Massachusetts Buddhist Association,BuddhaNet (United States of America),4,"missing_phone,missing_description,missing_photo,missing_hours",http://www.vidareal.net/,unknown
919ba730526a,Massey University Buddhist Association,BuddhaNet (New Zealand),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/M.U.B.A,unknown
b34d7f958cb7,Mata Amritanandamayi Math,Wikipedia — Largest Hindu Ashrams,5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
26e19c6c49c5,Maui Mantokuji Soto Mission,BuddhaNet (United States of America),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/253-C,unknown
dc0f9d551034,Maui Zendo,BuddhaNet (United States of America),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/3823,unknown
e34bfbe74399,Mayani Sudarson Vihar,BuddhaNet (Bangladesh),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Mayani,unknown
eeecd0198f09,McLean Dharma Listening Center,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",https://www.stjohncatholicmclean.org/,unknown
09cdc56c37d1,Medicine Buddha Healing Institute,BuddhaNet (United States of America),4,"missing_phone,missing_description,missing_photo,missing_hours",https://hvchurchofchrist.org/,unknown
d7104b22dc14,Meditacio Zen de Pe. Lassalle,BuddhaNet (Brazil),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Centro,unknown
c72aa3b7825c,Meditation Group - Louisiana,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",https://goodwoodchurch.org,unknown
0fd3d9a48b59,Meditation in Recovery,BuddhaNet (United States of America),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/2800,unknown
ddc23e2bfb5e,Meditationcenter Lyts Veldlyst,BuddhaNet (Netherlands),4,"missing_phone,missing_description,missing_photo,missing_hours",https://noardburgum.gkv.nl/,unknown
00dd0f44169d,Meditations- und Lamrimgruppe - NÃ¼rnberg,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/90451,unknown
8d04902f1c47,Meditations-Zentrum Mang Bo - Uetze,BuddhaNet (Germany),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/31311,unknown
41b20ca13ea4,Meditationsgruppe - Bad Aibling,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/Meditationsgruppe,unknown
36142b7d9e34,Meditationsgruppe der GAL - Murnau,BuddhaNet (Germany),4,"missing_phone,missing_description,missing_photo,missing_hours",https://www.st-nikolaus-murnau.de/,unknown
26f288b9b995,Meditationskreis - Biebertal,BuddhaNet (Germany),4,"missing_phone,missing_description,missing_photo,missing_hours",https://www.neustadt-marien-bielefeld.de/,unknown
2f84ce25877c,Meditationskreis NÃ¼rnberg - Bayreuth,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/Meditationskreis,unknown
6d4bc3e0f3b1,MeditaÃ§Ã£o Vipassana,BuddhaNet (Brazil),5,"bad_website,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/VerÃ´nica,unknown
60635e9194fc,Meetirigala Nissarana Vanaye,BuddhaNet (Sri Lanka),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Meetirigala,unknown
75d36433bfbc,Mei Hua Chan Si Lauterer - Bernsbach,BuddhaNet (Germany),6,"bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/StraÃe,unknown
177279b22938,Memorial Commttee of Great Britan (Buddha Vihar),BuddhaNet (United Kingdom),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Upper,unknown
c4524b9cb53f,Mesa Zen Group,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Mesa,unknown
c84747199171,Mettananda Vihara,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",https://www.southbushwickchurch.org/,unknown
567c137c3213,Miao Fa Chan Temple,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/1722,unknown
cb33e9cf5fc3,Miao Yin Chanting Centre,BuddhaNet (Singapore),3,"missing_description,missing_photo,missing_hours",http://www.foohai.org/,unknown
d1e8694c422a,Mibha Metta Meditation Center,BuddhaNet (Myanmar),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Myawady,unknown
e8c3e78f94b5,Michigan Vipassana Association,Goenka Vipassana (dhamma.org),4,"missing_phone,missing_description,missing_photo,missing_hours",https://nhbc-aa.org/,unknown
b229ed586afc,Middlebar Monastery,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/2503,unknown
3d522a48d396,Midwest Buddhist Temple,"Pure Land, Soka Gakkai, Jodo Shin",6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
bd525d1fb1ec,Migadawon Myanmar Temple (Sarnath Burmese Temple),BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/U,unknown
9d10268d0be7,Milarepa Center,Tibetan,6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
159d612ab34f,Milarepa Dharma Center,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",https://www.holyapostlesnyc.org/,unknown
b458bc3cb1d9,Milwaukee Zen Center,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/2825,unknown
c12502a21d54,Mindful Heart Sangha,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/166,unknown
2ced48c936ce,Mindfulness Community of Greater New Orleans,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Greater,unknown
a405e13578c3,Mindfulness Meditation Sangha,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",https://www.fbhchurch.org/stjohn_ny.html,unknown
d5ecaa7abd30,Mindfulness Practice Center of the Upper Valley,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",http://www.stpaulswrj.org/,unknown
b69a882e5c15,Mindfulness Practising Group,BuddhaNet (Australia),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/c/-,unknown
a6b866620ec3,Mindrolling Buddhist Society,BuddhaNet (Malaysia),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/43B,unknown
dad27c89a3b4,Mindrolling Lotus Garden,Tibetan,6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
bd0bca66307f,Ming Ya Buddhist Foundation of Los Angeles,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/4371,unknown
d7389266a20c,Minh Dang Quang Temple,Vietnamese Temples,5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://www.valleyviewbiblechurch.org/,unknown
7ad42d47507a,Minh Giac Temple - Smithfield,BuddhaNet (Australia),3,"missing_description,missing_photo,missing_hours",https://sjks.org.au/,unknown
d29bafab5bb0,Minnesota Buddhist Vihara,"Thai, Burmese, Lao, Cambodian, and Sri Lankan Temple",6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
c1ea02b227fc,Minnesota Sakya Center for Buddhist Studies and Meditation,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",https://olqpchurch.org/,unknown
3065beb0b87f,Minnesota Zen Meditation Center,"Zen, Chan, Son, & Thien,",5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://stmarysgoc.org/,unknown
d740f29f1cb3,Minnesota Zen Meditation Center - Gansho-ji,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",https://www.emanuelamechurch.org,unknown
ddd9b6f4290e,Mipham Shedra Tibetan Buddhist Meditation Center,Tibetan,6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
d581629c703c,Missouri Buddhist Meditation Center,"Thai, Burmese, Lao, Cambodian, and Sri Lankan Temple",6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
09fa8d713822,Missouri Zen Center,"Zen, Chan, Son, & Thien,",5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://oldorchardchurch.org,unknown
19a1195858f9,Mokusho Zen,BuddhaNet (Croatia),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Ilica,unknown
a2c8422bb95b,Mokusho Zen Haz,BuddhaNet (Hungary),3,"missing_description,missing_photo,missing_hours",https://rakosszentmihaly.hu/,unknown
f61d87938452,Mon Buddhist Temple (Canada),BuddhaNet (Canada),4,"missing_phone,missing_description,missing_photo,missing_hours",https://stgeorgesgeorgetown.com/,unknown
d23bc8fe51fa,Mon Buddhist Vihara of Indianapolis,"Thai, Burmese, Lao, Cambodian, and Sri Lankan Temple",6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
a9a48a7b13f1,Monadnock Mindfulness Practice Center,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/103,unknown
a36bb605416c,Monastere Bouddhbiste Lihn Son,BuddhaNet (Democratic Republic of Congo),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/P.P,unknown
812df0d9f305,Moncton Buddhist Centre,BuddhaNet (Canada),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/881A,unknown
2b408180a585,Montana Vipassana Association,Goenka Vipassana (dhamma.org),4,"missing_phone,missing_description,missing_photo,missing_hours",https://www.sfxmissoula.org/,unknown
83ba573e233f,Monterey Peninsula Buddhist Temple,"Pure Land, Soka Gakkai, Jodo Shin",5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://mbccag.org/,unknown
803ad872d473,Montgomery Buddhist Meditation Center,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/1067,unknown
cd5945bc7cfb,Montpelier Mindfulness Community,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",http://www.chuaphuoclong.net/,unknown
1b27721b6188,Montreal Buddhist Church,BuddhaNet (Canada),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/5250,unknown
090244d2d7d7,More Buddhist Temples in Vietnam:,BuddhaNet (Vietnam),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Association,unknown
a34671b34fd4,Morgan Bay Zendo,"Zen, Chan, Son, & Thien,",6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
a0cb63378b01,Morning Light Sangha,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",https://d1ag.org/,unknown
92bdbcbb3b46,Morning Star Zen Center,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/1599,unknown
5010a44bf25a,Mosteiro Zen Morro da Vargem,BuddhaNet (Brazil),5,"bad_website,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/(Daiju,unknown
278524a34f96,Mosteiro Zen Pico dos Raios,BuddhaNet (Brazil),5,"bad_website,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/Caixa,unknown
52a9c1f9d935,Mount Hermitage,BuddhaNet (Sri Lanka),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Horana,unknown
93eca427d989,Mountain Bell Sangha,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",https://www.mormon.org/,unknown
e2d3f73c576d,Mountain Cloud Zen Center,"Zen, Chan, Son, & Thien,",5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://www.mountaincloud.org/,unknown
522a0e6df22c,Mountain Dharma Center Estes Park,BuddhaNet (United States of America),4,"missing_website,missing_description,missing_photo,missing_hours",,unknown
dfb629eb3e48,Mountain Lamp Community,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/6727,unknown
806080109025,Mountain View Buddhist Temple,"Pure Land, Soka Gakkai, Jodo Shin",5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://www.mvbuddhisttemple.org/,unknown
5f8b21668070,Mui Kwok Buddhist Temple,BuddhaNet (Canada),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/11036,unknown
97cc8120a786,Mulagandhakuty Vihara (Maha Bodhi Society of India),BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Dhammapala,unknown
e2286dcbc542,Muncie Meditation & Dharma,BuddhaNet (United States of America),6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
5bcc6a10b103,Muni Arana Monastery,BuddhaNet (Sri Lanka),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Talagala,unknown
4ce3fe683525,Muni Vihara,BuddhaNet (Nepal),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Inacho,unknown
5a4640275cdf,Mushi-Do,BuddhaNet (Germany),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/21147,unknown
595425c61330,Muthu Mala Raja Maha Viharaya,BuddhaNet (Sri Lanka),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Hambegamuwa,unknown
ba676599373e,Myanmar Buddhist Meditation Society,BuddhaNet (United States of America),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/9711,unknown
05b2ba2b7e17,Myanmar Buddhist Temple - Calgary,BuddhaNet (Canada),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/1408,unknown
f7240d4dfa0c,Myanmar Buddhist Temple - Vancouver,BuddhaNet (Canada),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/252,unknown
a1e630b66425,Mystic Dharma Buddhist Temple,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/5206,unknown
c20f88403a9b,México Vipassana - Monterrey,Goenka Vipassana (dhamma.org),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
2168a2f1545a,México Vipassana - Oaxaca,Goenka Vipassana (dhamma.org),5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
673d4ccd399d,Nagaloka Buddhist Center,Other Buddhist Centers,5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",http://williston-immanuel-united.org/,unknown
07991edfb79a,Nagarjuna C.E.T. Alicante,BuddhaNet (Spain),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/c/Tte,unknown
9b56e6804c29,Nagarjuna C.E.T. Granada,BuddhaNet (Spain),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Manuel,unknown
3d180b0ecebc,Nagloka Foundation of India,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/A45/2,unknown
11d3e1a2d5cf,Nalanda Buddhist College/STAB Nalanda,BuddhaNet (Indonesia),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Pulo,unknown
6d2df37f1a8f,Nalanda Institute in Brussels,BuddhaNet (Belgium),4,"missing_phone,missing_description,missing_photo,missing_hours",https://www.tibinst.be/,unknown
8fd64f20c595,Nalanda Meditation Teaching Centre,BuddhaNet (Bangladesh),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Basabo,unknown
a325e4c427e0,Nalanda West,Office of Tibet (USA),4,"missing_phone,missing_description,missing_photo,missing_hours",https://www.nalandawest.org/,unknown
6392d4ae804e,Nalandabodhi Buddhism centre,Tibetan,5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://masjidmanhattan.com/,unknown
fd038429b12b,Nalandabodhi Colorado,Tibetan,5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://www.trinityboulder.org/,unknown
cd6b70578c17,Nalandabodhi Connecticut,Tibetan,5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://mybloomfield.church,unknown
3ccb4a247796,Nalandabodhi MÃ©xico,BuddhaNet (Mexico),6,"missing_phone,bad_website,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/Michoacan,unknown
25a9d0179542,Nalandabodhi Study Group - Texas,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/6121,unknown
c70a4d2f48af,Nam San International Zen Center,BuddhaNet (Korea),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Namsan,unknown
80b1169762a8,Namchak Buddhist Practice and Retreat,Tibetan,5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://www.fpcmissoula.org/,unknown
fc07250c0ada,Namchak Retreat Ranch,Tibetan,6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
6ff4211f0477,Namgyal Monastery Institute of Buddhist Studies | Dü Khor Choe Ling,Tibetan,5,"missing_address,missing_phone,missing_description,missing_photo,missing_hours",https://namgyal.org/pages/monastery-du-khor-choe-ling,unknown
1fec46fdd8f3,Nan Hai Fei Lai,BuddhaNet (Singapore),3,"missing_description,missing_photo,missing_hours",https://www.risenchrist.org.sg/,unknown
2e2f7effe8d3,Narasīhārāma,BuddhaNet (United States of America),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/1005,unknown
bebc5c402b58,National Buddhist Youth Council Sri Lanka,BuddhaNet (Sri Lanka),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/53/2,unknown
fc594f1806aa,Natural Buddhist Meditation Temple of Greater Chicago,BuddhaNet (United States of America),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/8243,unknown
5adfbb551e15,Natural Dharma Fellowship,Tibetan,6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
23a94f9e3140,Navajyoti Buddha Vihar,BuddhaNet (India),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/District,unknown
